id	classId	categoryId	name	lvlReq	maxNumSelections	numSubsequentChoices	subsequentChoiceCat	prereqId	featId	description
219	9	4	Draconic Bloodline: Copper Dragon	1	1	0	NULL	NULL	NULL	Acid energy type
220	9	4	Draconic Bloodline: Gold Dragon	1	1	0	NULL	NULL	NULL	Fire energy type
221	9	4	Draconic Bloodline: Silver Dragon	1	1	0	NULL	NULL	NULL	Acid energy type
222	9	5	Elemental Bloodline: Air Element	1	1	0	NULL	NULL	NULL	Electricity energy type
223	9	5	Elemental Bloodline: Earth Element	1	1	0	NULL	NULL	NULL	Acid energy type
224	9	5	Elemental Bloodline: Fire Element	1	1	0	NULL	NULL	NULL	Fire energy type
225	9	5	Elemental Bloodline: Water Element	1	1	0	NULL	NULL	NULL	Cold energy type
226	9	3	Bloodline Feat: Combat Casting	1	1	0	0	193	21	Combat Casting as a bonus feat
227	9	3	Bloodline Feat: Improved Disarm	1	1	0	0	193	84	Improved Disarm as a bonus feat
228	9	3	Bloodline Feat: Improved Grapple	1	1	0	0	193	87	Improved Grapple as a bonus feat
229	9	3	Bloodline Feat: Improved Initiative	1	1	0	0	193	89	Improved Initiative as a bonus feat
230	9	3	Bloodline Feat: Improved Unarmed Strike	1	1	0	0	193	98	Improved Unarmed Strike as a bonus feat
231	9	3	Bloodline Feat: Iron Will	1	1	0	0	193	102	Iron Will as a bonus feat
232	9	3	Bloodline Feat: Silent Spell	1	1	0	0	193	140	Silent Spell as a bonus feat
233	9	3	Bloodline Feat: Skill Focus (Knowledge[Dungeoneering])	1	1	0	0	193	142	Skill Focus (Knowledge[Dungeoneering]) as a bonus feat
234	9	3	Bloodline Feat: Augment Summoning	1	1	0	0	194	13	Augment Summoning as a bonus feat
235	9	3	Bloodline Feat: Cleave	1	1	0	0	194	20	Cleave as a bonus feat
236	9	3	Bloodline Feat: Empower Spell	1	1	0	0	194	45	Empower Spell as a bonus feat
237	9	3	Bloodline Feat: Great Fortitude	1	1	0	0	194	63	Great Fortitude as a bonus feat
238	9	3	Bloodline Feat: Improved Bull Rush	1	1	0	0	194	80	Improved Bull Rush as a bonus feat
239	9	3	Bloodline Feat: Improved Sunder	1	1	0	0	194	95	Improved Sunder as a bonus feat
240	9	3	Bloodline Feat: Power Attack	1	1	0	0	194	122	Power Attack as a bonus feat
241	9	3	Bloodline Feat: Skill Focus (Knowledge[Planes])	1	1	0	0	194	142	Skill Focus (Knowledge[Planes]) as a bonus feat
242	9	3	Bloodline Feat: Combat Casting	1	1	0	0	195	21	Combat Casting as a bonus feat
243	9	3	Bloodline Feat: Improved Counterspell	1	1	0	0	195	82	Improved Counterspell as a bonus feat
244	9	3	Bloodline Feat: Improved Initiative	1	1	0	0	195	89	Improved Initiative as a bonus feat
245	9	3	Bloodline Feat: Iron Will	1	1	0	0	195	102	Iron Will as a bonus feat
246	9	3	Bloodline Feat: Scribe Scroll	1	1	0	0	195	131	Scribe Scroll as a bonus feat
247	9	3	Bloodline Feat: Skill Focus (Knowledge[Arcana])	1	1	0	0	195	142	Skill Focus (Knowledge[Arcana]) as a bonus feat
248	9	3	Bloodline Feat: Spell Focus	1	1	0	0	195	144	Spell Focus as a bonus feat
249	9	3	Bloodline Feat: Still Spell	1	1	0	0	195	154	Still Spell as a bonus feat
250	9	3	Bloodline Feat: Dodge	1	1	0	0	196	42	Dodge as a bonus feat
251	9	3	Bloodline Feat: Extend Spell	1	1	0	0	196	51	Extend Spell as a bonus feat
252	9	3	Bloodline Feat: Iron Will	1	1	0	0	196	102	Iron Will as a bonus feat
253	9	3	Bloodline Feat: Mobility	1	1	0	0	196	113	Mobility as a bonus feat
254	9	3	Bloodline Feat: Mounted Combat	1	1	0	0	196	115	Mounted Combat as a bonus feat
255	9	3	Bloodline Feat: Ride-By Attack	1	1	0	0	196	128	Ride-By Attack as a bonus feat
256	9	3	Bloodline Feat: Skill Focus (Knowledge[Religion])	1	1	0	0	196	142	Skill Focus (Knowledge[Religion]) as a bonus feat
257	9	3	Bloodline Feat: Weapon Finesse	1	1	0	0	196	169	Weapon Finesse as a bonus feat
258	9	3	Bloodline Feat: Arcane Strike	1	1	0	0	197	8	Arcane Strike as a bonus feat
259	9	3	Bloodline Feat: Diehard	1	1	0	0	197	40	Diehard as a bonus feat
260	9	3	Bloodline Feat: Endurance	1	1	0	0	197	46	Endurance as a bonus feat
261	9	3	Bloodline Feat: Lightning Reflexes	1	1	0	0	197	104	Lightning Reflexes as a bonus feat
262	9	3	Bloodline Feat: Leadership	1	1	0	0	197	103	Leadership as a bonus feat
263	9	3	Bloodline Feat: Maximize Spell	1	1	0	0	197	111	Maximize Spell as a bonus feat
264	9	3	Bloodline Feat: Skill Focus (Knowledge[History])	1	1	0	0	197	142	Skill Focus (Knowledge[History]) as a bonus feat
265	9	3	Bloodline Feat: Weapon Focus	1	1	0	0	197	170	Weapon Focus as a bonus feat
266	9	3	Bloodline Feat: Blind-Flight	1	1	0	0	198	15	Blind-Flight as a bonus feat
267	9	3	Bloodline Feat: Great Fortitude	1	1	0	0	198	63	Great Fortitude as a bonus feat
268	9	3	Bloodline Feat: Improved Initiative	1	1	0	0	198	89	Improved Initiative as a bonus feat
269	9	3	Bloodline Feat: Power Attack	1	1	0	0	198	122	Power Attack as a bonus feat
270	9	3	Bloodline Feat: Quicken Spell	1	1	0	0	198	125	Quicken Spell as a bonus feat
271	9	3	Bloodline Feat: Skill Focus (Fly)	1	1	0	0	198	142	Skill Focus (Fly) as a bonus feat
272	9	3	Bloodline Feat: Skill Focus (Knowledge[Arcana])	1	1	0	0	198	142	Skill Focus (Knowledge[Arcana]) as a bonus feat
273	9	3	Bloodline Feat: Toughness	1	1	0	0	198	160	Toughness as a bonus feat
274	9	3	Bloodline Feat: Dodge	1	1	0	0	199	42	Dodge as a bonus feat
275	9	3	Bloodline Feat: Empower Spell	1	1	0	0	199	45	Empower Spell as a bonus feat
276	9	3	Bloodline Feat: Great Fortitude	1	1	0	0	199	63	Great Fortitude as a bonus feat
277	9	3	Bloodline Feat: Improved Initiative	1	1	0	0	199	89	Improved Initiative as a bonus feat
278	9	3	Bloodline Feat: Lightning Reflexes	1	1	0	0	199	104	Lightning Reflexes as a bonus feat
279	9	3	Bloodline Feat: Power Attack	1	1	0	0	199	122	Power Attack as a bonus feat
280	9	3	Bloodline Feat: Skill Focus (Knowledge[Planes])	1	1	0	0	199	142	Skill Focus (Knowledge[Planes]) as a bonus feat
281	9	3	Bloodline Feat: Weapon Finesse	1	1	0	0	199	169	Weapon Finesse as a bonus feat
282	9	3	Bloodline Feat: Dodge	1	1	0	0	200	42	Dodge as a bonus feat
283	9	3	Bloodline Feat: Improved Initiative	1	1	0	0	200	89	Improved Initiative as a bonus feat
284	9	3	Bloodline Feat: Lightning Reflexes	1	1	0	0	200	104	Lightning Reflexes as a bonus feat
285	9	3	Bloodline Feat: Mobility	1	1	0	0	200	113	Mobility as a bonus feat
286	9	3	Bloodline Feat: Point-Blank Shot	1	1	0	0	200	121	Point-Blank Shot as a bonus feat
287	9	3	Bloodline Feat: Precise Shot	1	1	0	0	200	123	Precise Shot as a bonus feat
288	9	3	Bloodline Feat: Quicken Spell	1	1	0	0	200	125	Quicken Spell as a bonus feat
289	9	3	Bloodline Feat: Skill Focus (Knowledge[Nature])	1	1	0	0	200	142	Skill Focus (Knowledge[Nature]) as a bonus feat
290	9	3	Bloodline Feat: Blind-Flight	1	1	0	0	201	15	Blind-Flight as a bonus feat
291	9	3	Bloodline Feat: Combat Expertise	1	1	0	0	201	22	Combat Expertise as a bonus feat
292	9	3	Bloodline Feat: Deceitful	1	1	0	0	201	36	Deceitful as a bonus feat
293	9	3	Bloodline Feat: Extend Spell	1	1	0	0	201	51	Extend Spell as a bonus feat
294	9	3	Bloodline Feat: Improved Disarm	1	1	0	0	201	84	Improved Disarm as a bonus feat
295	9	3	Bloodline Feat: Iron Will	1	1	0	0	201	102	Iron Will as a bonus feat
296	9	3	Bloodline Feat: Skill Focus (Knowledge[Planes])	1	1	0	0	201	142	Skill Focus (Knowledge[Planes]) as a bonus feat
297	9	3	Bloodline Feat: Spell Penetration	1	1	0	0	201	146	Spell Penetration as a bonus feat
298	9	3	Bloodline Feat: Combat Casting	1	1	0	0	202	21	Combat Casting as a bonus feat
299	9	3	Bloodline Feat: Diehard	1	1	0	0	202	40	Diehard as a bonus feat
300	9	3	Bloodline Feat: Endurance	1	1	0	0	202	46	Endurance as a bonus feat
301	9	3	Bloodline Feat: Iron Will	1	1	0	0	202	102	Iron Will as a bonus feat
302	9	3	Bloodline Feat: Skill Focus (Knowledge[Religion])	1	1	0	0	202	142	Skill Focus (Knowledge[Religion]) as a bonus feat
303	9	3	Bloodline Feat: Spell Focus	1	1	0	0	202	144	Spell Focus as a bonus feat
304	9	3	Bloodline Feat: Still Spell	1	1	0	0	202	154	Still Spell as a bonus feat
305	9	3	Bloodline Feat: Toughness	1	1	0	0	202	160	Toughness as a bonus feat
306	10	3	Arcane Bond: Familiar	1	1	1	4	NULL	NULL	A magical pet that enhances your wizard skills and aids you in magic
307	10	3	Arcane Bond: Bonded Object	1	1	1	5	NULL	NULL	An item you can use to cast additional spells or to serve as a magical item. Must be held or worn to have its affect.
308	10	4	Familiar: Bat	1	1	0	NULL	NULL	NULL	Master gains +3 bonus on Fly checks
309	10	4	Familiar: Cat	1	1	0	NULL	NULL	NULL	Master gains +3 bonus on Stealth checks
310	10	4	Familiar: Hawk	1	1	0	NULL	NULL	NULL	Master gains +3 bonus on sight-based and opposed Perception checks in bright light
311	10	4	Familiar: Lizard	1	1	0	NULL	NULL	NULL	Master gains +3 bonus on Climb checks
312	10	4	Familiar: Monkey	1	1	0	NULL	NULL	NULL	Master gains +3 bonus on Acrobatics checks
313	10	4	Familiar: Owl	1	1	0	NULL	NULL	NULL	Master gains +3 bonus on sight-based and opposed Perception checks in shadows or darknesss
314	10	4	Familiar: Rat	1	1	0	NULL	NULL	NULL	Master gains +2 bonus on Fortitude saves
315	10	4	Familiar: Raven	1	1	0	NULL	NULL	NULL	Master gains +3 bonus on Appraise checks. May speak one language of it's master's choice as a supernatural ability
316	10	4	Familiar: Viper	1	1	0	NULL	NULL	NULL	Master gains +3 bonus on Bluff checks
317	10	4	Familiar: Toad	1	1	0	NULL	NULL	NULL	Master gains +3 hit points
318	10	4	Familiar: Weasel	1	1	0	NULL	NULL	NULL	Master gains +2 bonus on Reflex saves
319	10	5	Bonded Object: Amulet	1	1	0	NULL	NULL	NULL	
320	10	5	Bonded Object: Ring	1	1	0	NULL	NULL	NULL	
321	10	5	Bonded Object: Staff	1	1	0	NULL	NULL	NULL	
322	10	5	Bonded Object: Wand	1	1	0	NULL	NULL	NULL	
323	10	5	Bonded Object: Weapon	1	1	0	NULL	NULL	NULL	
324	10	6	Bonus Feat: Brew Potion feat	3	1	0	NULL	NULL	17	Gain the Brew Potion feat
325	10	6	Bonus Feat: Craft Magic Arms and Armor feat	5	1	0	NULL	NULL	25	Gain the Craft Magic Arms and Armor feat
326	10	6	Bonus Feat: Craft Rod feat	9	1	0	NULL	NULL	26	Gain the Craft Rod feat
327	10	6	Bonus Feat: Craft Wand feat	5	1	0	NULL	NULL	27	Gain the Craft Wand feat
328	10	6	Bonus Feat: Craft Staff feat	11	1	0	NULL	NULL	28	Gain the Craft Staff feat
329	10	6	Bonus Feat: Craft Wondrous Item feat	3	1	0	NULL	NULL	29	Gain the Craft Wondrous Item feat
330	10	6	Bonus Feat: Empower Spell feat	1	1	0	NULL	NULL	45	Gain the Empower Spell feat
331	10	6	Bonus Feat: Enlarge Spell feat	1	1	0	NULL	NULL	47	Gain the Enlarge Spell feat
332	10	6	Bonus Feat: Extend Spell feat	1	1	0	NULL	NULL	51	Gain the Extend Spell feat
333	10	6	Bonus Feat: Forge Ring feat	7	1	0	NULL	NULL	60	Gain the Forge Ring feat
334	10	6	Bonus Feat: Heighten Spell feat	1	1	0	NULL	NULL	79	Gain the Heighten Spell feat
335	10	6	Bonus Feat: Maximize Spell feat	1	1	0	NULL	NULL	111	Gain the Maximize Spell feat
336	10	6	Bonus Feat: Quicken Spell feat	1	1	0	NULL	NULL	125	Gain the Quicken Spell feat
337	10	6	Bonus Feat: Silent Spell feat	1	1	0	NULL	NULL	140	Gain the Silent Spell feat
338	10	6	Bonus Feat: Still Spell feat	1	1	0	NULL	NULL	154	Gain the Still Spell feat
339	10	6	Bonus Feat: Widen Spell feat	1	1	0	NULL	NULL	173	Gain the Widen Spell feat
340	10	6	Bonus Feat: Spell Mastery feat	1	1	0	NULL	NULL	145	Gain the Spell Mastery feat
341	10	7	Arcane School: Abjuration	1	1	2	8	NULL	NULL	The art of using magic against itself
342	10	7	Arcane School: Conjuration	1	1	2	9	NULL	NULL	The study of summoning monsters and magic
343	10	7	Arcane School: Divination	1	1	2	10	NULL	NULL	Mastery of remote viewing, prophecies, and using magic to explore the world
344	10	7	Arcane School: Enchantment	1	1	2	11	NULL	NULL	The use of magic to control and manipulate minds
345	10	7	Arcane School: Evocation	1	1	2	12	NULL	NULL	The raw power of magic to create and destroy
346	10	7	Arcane School: Illusion	1	1	2	13	NULL	NULL	The use of magic to weaave confounding images, figments, and phantoms
347	10	7	Arcane School: Necromancy	1	1	2	14	NULL	NULL	The commanding of the undead and use of the foul power of unlife
348	10	7	Arcane School: Transmutation	1	1	2	15	NULL	NULL	The use of magic to change the world around you
349	10	7	Arcane School: Universalist	1	1	0	NULL	NULL	NULL	The choice to not specialize. You will also have no opposition schools
350	10	8	Opposition School: Conjuration	1	1	0	NULL	NULL	NULL	Preparing spells from an opposition school take two spell slots, and you receive a -4 penalty when crafting a magic item that has a spell from an opposition school
351	10	8	Opposition School: Divination	1	1	0	NULL	NULL	NULL	Preparing spells from an opposition school take two spell slots, and you receive a -4 penalty when crafting a magic item that has a spell from an opposition school
352	10	8	Opposition School: Enchantment	1	1	0	NULL	NULL	NULL	Preparing spells from an opposition school take two spell slots, and you receive a -4 penalty when crafting a magic item that has a spell from an opposition school
353	10	8	Opposition School: Evocation	1	1	0	NULL	NULL	NULL	Preparing spells from an opposition school take two spell slots, and you receive a -4 penalty when crafting a magic item that has a spell from an opposition school
354	10	8	Opposition School: Illusion	1	1	0	NULL	NULL	NULL	Preparing spells from an opposition school take two spell slots, and you receive a -4 penalty when crafting a magic item that has a spell from an opposition school
355	10	8	Opposition School: Necromancy	1	1	0	NULL	NULL	NULL	Preparing spells from an opposition school take two spell slots, and you receive a -4 penalty when crafting a magic item that has a spell from an opposition school
356	10	8	Opposition School: Transmutation	1	1	0	NULL	NULL	NULL	Preparing spells from an opposition school take two spell slots, and you receive a -4 penalty when crafting a magic item that has a spell from an opposition school
357	10	9	Opposition School: Abjuration	1	1	0	NULL	NULL	NULL	Preparing spells from an opposition school take two spell slots, and you receive a -4 penalty when crafting a magic item that has a spell from an opposition school
358	10	9	Opposition School: Divination	1	1	0	NULL	NULL	NULL	Preparing spells from an opposition school take two spell slots, and you receive a -4 penalty when crafting a magic item that has a spell from an opposition school
359	10	9	Opposition School: Enchantment	1	1	0	NULL	NULL	NULL	Preparing spells from an opposition school take two spell slots, and you receive a -4 penalty when crafting a magic item that has a spell from an opposition school
360	10	9	Opposition School: Evocation	1	1	0	NULL	NULL	NULL	Preparing spells from an opposition school take two spell slots, and you receive a -4 penalty when crafting a magic item that has a spell from an opposition school
361	10	9	Opposition School: Illusion	1	1	0	NULL	NULL	NULL	Preparing spells from an opposition school take two spell slots, and you receive a -4 penalty when crafting a magic item that has a spell from an opposition school
362	10	9	Opposition School: Necromancy	1	1	0	NULL	NULL	NULL	Preparing spells from an opposition school take two spell slots, and you receive a -4 penalty when crafting a magic item that has a spell from an opposition school
363	10	9	Opposition School: Transmutation	1	1	0	NULL	NULL	NULL	Preparing spells from an opposition school take two spell slots, and you receive a -4 penalty when crafting a magic item that has a spell from an opposition school
364	10	10	Opposition School: Abjuration	1	1	0	NULL	NULL	NULL	Preparing spells from an opposition school take two spell slots, and you receive a -4 penalty when crafting a magic item that has a spell from an opposition school
365	10	10	Opposition School: Conjuration	1	1	0	NULL	NULL	NULL	Preparing spells from an opposition school take two spell slots, and you receive a -4 penalty when crafting a magic item that has a spell from an opposition school
366	10	10	Opposition School: Enchantment	1	1	0	NULL	NULL	NULL	Preparing spells from an opposition school take two spell slots, and you receive a -4 penalty when crafting a magic item that has a spell from an opposition school
367	10	10	Opposition School: Evocation	1	1	0	NULL	NULL	NULL	Preparing spells from an opposition school take two spell slots, and you receive a -4 penalty when crafting a magic item that has a spell from an opposition school
368	10	10	Opposition School: Illusion	1	1	0	NULL	NULL	NULL	Preparing spells from an opposition school take two spell slots, and you receive a -4 penalty when crafting a magic item that has a spell from an opposition school
369	10	10	Opposition School: Necromancy	1	1	0	NULL	NULL	NULL	Preparing spells from an opposition school take two spell slots, and you receive a -4 penalty when crafting a magic item that has a spell from an opposition school
370	10	10	Opposition School: Transmutation	1	1	0	NULL	NULL	NULL	Preparing spells from an opposition school take two spell slots, and you receive a -4 penalty when crafting a magic item that has a spell from an opposition school
371	10	11	Opposition School: Abjuration	1	1	0	NULL	NULL	NULL	Preparing spells from an opposition school take two spell slots, and you receive a -4 penalty when crafting a magic item that has a spell from an opposition school
372	10	11	Opposition School: Conjuration	1	1	0	NULL	NULL	NULL	Preparing spells from an opposition school take two spell slots, and you receive a -4 penalty when crafting a magic item that has a spell from an opposition school
373	10	11	Opposition School: Divination	1	1	0	NULL	NULL	NULL	Preparing spells from an opposition school take two spell slots, and you receive a -4 penalty when crafting a magic item that has a spell from an opposition school
374	10	11	Opposition School: Evocation	1	1	0	NULL	NULL	NULL	Preparing spells from an opposition school take two spell slots, and you receive a -4 penalty when crafting a magic item that has a spell from an opposition school
375	10	11	Opposition School: Illusion	1	1	0	NULL	NULL	NULL	Preparing spells from an opposition school take two spell slots, and you receive a -4 penalty when crafting a magic item that has a spell from an opposition school
376	10	11	Opposition School: Necromancy	1	1	0	NULL	NULL	NULL	Preparing spells from an opposition school take two spell slots, and you receive a -4 penalty when crafting a magic item that has a spell from an opposition school
377	10	11	Opposition School: Transmutation	1	1	0	NULL	NULL	NULL	Preparing spells from an opposition school take two spell slots, and you receive a -4 penalty when crafting a magic item that has a spell from an opposition school
378	10	12	Opposition School: Abjuration	1	1	0	NULL	NULL	NULL	Preparing spells from an opposition school take two spell slots, and you receive a -4 penalty when crafting a magic item that has a spell from an opposition school
379	10	12	Opposition School: Conjuration	1	1	0	NULL	NULL	NULL	Preparing spells from an opposition school take two spell slots, and you receive a -4 penalty when crafting a magic item that has a spell from an opposition school
380	10	12	Opposition School: Divination	1	1	0	NULL	NULL	NULL	Preparing spells from an opposition school take two spell slots, and you receive a -4 penalty when crafting a magic item that has a spell from an opposition school
381	10	12	Opposition School: Enchantment	1	1	0	NULL	NULL	NULL	Preparing spells from an opposition school take two spell slots, and you receive a -4 penalty when crafting a magic item that has a spell from an opposition school
382	10	12	Opposition School: Illusion	1	1	0	NULL	NULL	NULL	Preparing spells from an opposition school take two spell slots, and you receive a -4 penalty when crafting a magic item that has a spell from an opposition school
383	10	12	Opposition School: Necromancy	1	1	0	NULL	NULL	NULL	Preparing spells from an opposition school take two spell slots, and you receive a -4 penalty when crafting a magic item that has a spell from an opposition school
384	10	12	Opposition School: Transmutation	1	1	0	NULL	NULL	NULL	Preparing spells from an opposition school take two spell slots, and you receive a -4 penalty when crafting a magic item that has a spell from an opposition school
385	10	13	Opposition School: Abjuration	1	1	0	NULL	NULL	NULL	Preparing spells from an opposition school take two spell slots, and you receive a -4 penalty when crafting a magic item that has a spell from an opposition school
386	10	13	Opposition School: Conjuration	1	1	0	NULL	NULL	NULL	Preparing spells from an opposition school take two spell slots, and you receive a -4 penalty when crafting a magic item that has a spell from an opposition school
387	10	13	Opposition School: Divination	1	1	0	NULL	NULL	NULL	Preparing spells from an opposition school take two spell slots, and you receive a -4 penalty when crafting a magic item that has a spell from an opposition school
388	10	13	Opposition School: Enchantment	1	1	0	NULL	NULL	NULL	Preparing spells from an opposition school take two spell slots, and you receive a -4 penalty when crafting a magic item that has a spell from an opposition school
389	10	13	Opposition School: Evocation	1	1	0	NULL	NULL	NULL	Preparing spells from an opposition school take two spell slots, and you receive a -4 penalty when crafting a magic item that has a spell from an opposition school
390	10	13	Opposition School: Necromancy	1	1	0	NULL	NULL	NULL	Preparing spells from an opposition school take two spell slots, and you receive a -4 penalty when crafting a magic item that has a spell from an opposition school
391	10	13	Opposition School: Transmutation	1	1	0	NULL	NULL	NULL	Preparing spells from an opposition school take two spell slots, and you receive a -4 penalty when crafting a magic item that has a spell from an opposition school
392	10	14	Opposition School: Abjuration	1	1	0	NULL	NULL	NULL	Preparing spells from an opposition school take two spell slots, and you receive a -4 penalty when crafting a magic item that has a spell from an opposition school
393	10	14	Opposition School: Conjuration	1	1	0	NULL	NULL	NULL	Preparing spells from an opposition school take two spell slots, and you receive a -4 penalty when crafting a magic item that has a spell from an opposition school
394	10	14	Opposition School: Divination	1	1	0	NULL	NULL	NULL	Preparing spells from an opposition school take two spell slots, and you receive a -4 penalty when crafting a magic item that has a spell from an opposition school
395	10	14	Opposition School: Enchantment	1	1	0	NULL	NULL	NULL	Preparing spells from an opposition school take two spell slots, and you receive a -4 penalty when crafting a magic item that has a spell from an opposition school
396	10	14	Opposition School: Evocation	1	1	0	NULL	NULL	NULL	Preparing spells from an opposition school take two spell slots, and you receive a -4 penalty when crafting a magic item that has a spell from an opposition school
397	10	14	Opposition School: Illusion	1	1	0	NULL	NULL	NULL	Preparing spells from an opposition school take two spell slots, and you receive a -4 penalty when crafting a magic item that has a spell from an opposition school
398	10	14	Opposition School: Transmutation	1	1	0	NULL	NULL	NULL	Preparing spells from an opposition school take two spell slots, and you receive a -4 penalty when crafting a magic item that has a spell from an opposition school
399	10	15	Opposition School: Abjuration	1	1	0	NULL	NULL	NULL	Preparing spells from an opposition school take two spell slots, and you receive a -4 penalty when crafting a magic item that has a spell from an opposition school
400	10	15	Opposition School: Conjuration	1	1	0	NULL	NULL	NULL	Preparing spells from an opposition school take two spell slots, and you receive a -4 penalty when crafting a magic item that has a spell from an opposition school
401	10	15	Opposition School: Divination	1	1	0	NULL	NULL	NULL	Preparing spells from an opposition school take two spell slots, and you receive a -4 penalty when crafting a magic item that has a spell from an opposition school
402	10	15	Opposition School: Enchantment	1	1	0	NULL	NULL	NULL	Preparing spells from an opposition school take two spell slots, and you receive a -4 penalty when crafting a magic item that has a spell from an opposition school
403	10	15	Opposition School: Evocation	1	1	0	NULL	NULL	NULL	Preparing spells from an opposition school take two spell slots, and you receive a -4 penalty when crafting a magic item that has a spell from an opposition school
404	10	15	Opposition School: Illusion	1	1	0	NULL	NULL	NULL	Preparing spells from an opposition school take two spell slots, and you receive a -4 penalty when crafting a magic item that has a spell from an opposition school
405	10	15	Opposition School: Necromancy	1	1	0	NULL	NULL	NULL	Preparing spells from an opposition school take two spell slots, and you receive a -4 penalty when crafting a magic item that has a spell from an opposition school
406	6	5	Mercy: Fatigued	3	1	0	NULL	NULL	NULL	The target of your Lay on Hands is no longer fatigued
407	6	5	Mercy: Shaken	3	1	0	NULL	NULL	NULL	The target of your Lay on Hands is no longer shaken
408	6	5	Mercy: Sickened	3	1	0	NULL	NULL	NULL	The target of your Lay on Hands is no longer sickened
409	6	5	Mercy: Dazed	6	1	0	NULL	NULL	NULL	The target of your Lay on Hands is no longer Dazed
410	6	5	Mercy: Diseased	6	1	0	NULL	NULL	NULL	Lay on hands also acts as the Remove Disease spell, using your paladin level as the caster level
411	6	5	Mercy: Staggered	6	1	0	NULL	NULL	NULL	The target of your Lay on Hands is no longer Staggered, unless they are at exactly 0 hit points
412	6	5	Mercy: Cursed	9	1	0	NULL	NULL	NULL	Lay on hands also acts as the Remove Curse spell, using your paladin level as the caster level
413	6	5	Mercy: Exhausted	9	1	0	NULL	407	NULL	The target of your Lay on Hands is no longer Exhausted
414	6	5	Mercy: Frightened	9	1	0	NULL	408	NULL	The target of your Lay on Hands is no longer Frightened
415	6	5	Mercy: Nauseated	9	1	0	NULL	409	NULL	The target of your Lay on Hands is no longer Nauseated
416	6	5	Mercy: Poisoned	9	1	0	NULL	NULL	NULL	Lay on hands also acts as the Neutralize Poison spell, using your paladin level as the caster level
417	6	5	Mercy: Blinded	12	1	0	NULL	NULL	NULL	The target of your Lay on Hands is no longer Blinded
418	6	5	Mercy: Deafened	12	1	0	NULL	NULL	NULL	The target of your Lay on Hands is no longer Deafened
419	6	5	Mercy: Paralyzed	12	1	0	NULL	NULL	NULL	The target of your Lay on Hands is no longer Paralyzed
420	6	5	Mercy: Stunned	12	1	0	NULL	NULL	NULL	The target of your Lay on Hands is no longer Stunned
421	4	4	Weapon Training: Axes	1	1	0	NULL	NULL	NULL	Battleaxe, dwarven waraxe, greataxe, handaxe, heavy pick, light pick, orc double axe, and throwing axe
422	4	4	Weapon Training: Heavy Blades	1	1	0	NULL	NULL	NULL	Bastard sword, elven curve blade, falchion, greatsword, longsword, scimitar, scythe, and two-bladed sword
423	4	4	Weapon Training: Light Blades	1	1	0	NULL	NULL	NULL	Dagger, kama, kukri, rapier, short sword, sickle, and starknife
424	4	4	Weapon Training: Bows	1	1	0	NULL	NULL	NULL	Composite longbow, composite shortbow, longbow, and shortbow
425	4	4	Weapon Training: Close	1	1	0	NULL	NULL	NULL	Gauntlet, heavy shield, light shield, punching dagger, sap, spiked armor, spiked gauntlet, spiked shield, and unarmed strike
426	4	4	Weapon Training: Crossbows	1	1	0	NULL	NULL	NULL	Hand crossbow, heavy crossbow, light crossbow, heavy repeating crossbow, and light repeating crossbow
427	4	4	Weapon Training: Double	1	1	0	NULL	NULL	NULL	Dire flail, dwarven urgrosh, gnome hooked hammer, orc double axe, quarterstaff, and two-bladed sword
428	4	4	Weapon Training: Flails	1	1	0	NULL	NULL	NULL	Dire flail, flail, heavy flail, morningstar, nunchaku, spiked chain, and whip
429	4	4	Weapon Training: Hammers	1	1	0	NULL	NULL	NULL	Club, great club, heavy mace, light hammer, light mace, and warhammer
430	4	4	Weapon Training: Monk	1	1	0	NULL	NULL	NULL	Kama, nunchaku, quarterstaff, sai, shuriken, siangham, and unarmed strike
431	4	4	Weapon Training: Natural	1	1	0	NULL	NULL	NULL	Unarmed strike and all natural weapons such as bite, claw, gore, tail, and wing
432	4	4	Weapon Training: Polearms	1	1	0	NULL	NULL	NULL	Glaive, guisarme, halberd, and ranseur
433	4	4	Weapon Training: Spears	1	1	0	NULL	NULL	NULL	Javelin, lance, longspear, shortspear, spear, and trident
434	4	4	Weapon Training: Thrown	1	1	0	NULL	NULL	NULL	Blowgun, bola, club, dagger, dart, halfling sling staff, javelin, light hammer, net, shortspear, shuriken, sling, spear, starknife, throwing axe, and trident
435	4	9	Weapon Mastery: Bastard Sword	1	1	0	NULL	NULL	NULL	All attacks made with a Bastard Sword automatically confirm all critical threats and have their damage multiplier increased by 1 (for example x2 becomes x3). You can also not be disarmed while weilding a Bastard Sword 
436	4	9	Weapon Mastery: Battleaxe	1	1	0	NULL	NULL	NULL	All attacks made with a Battleaxe automatically confirm all critical threats and have their damage multiplier increased by 1 (for example x2 becomes x3). You can also not be disarmed while weilding a Battleaxe
437	4	9	Weapon Mastery: Bite	1	1	0	NULL	NULL	NULL	All attacks made with a Bite automatically confirm all critical threats and have their damage multiplier increased by 1 (for example x2 becomes x3).
438	4	9	Weapon Mastery: Blowgun	1	1	0	NULL	NULL	NULL	All attacks made with a Blowgun automatically confirm all critical threats and have their damage multiplier increased by 1 (for example x2 becomes x3). You can also not be disarmed while weilding a Blowgun
